[2024-02-01 09:43:13] INFO (traceId:65BB91E110473|customerId:) {/var/www/bbva-uat/modules/modo/controllers/front/callback.php:L73} :: INFO - New callback :: Ctx:{"payload":{"id":"6b4020b0-f451-4238-bb08-d2235f7e7f21","status":"CREATED","external_intention_id":"32057-d168523da9ca93c89bfb30b8e66e5d01","installments":[],"payer":[],"card":[],"signature":{"payload":"eyJpZCI6IjZiNDAyMGIwLWY0NTEtNDIzOC1iYjA4LWQyMjM1ZjdlN2YyMSIsInN0YXR1cyI6IlNDQU5ORUQiLCJleHRlcm5hbF9pbnRlbnRpb25faWQiOiIyMTAzMTY0LTE2OTMzNTI3NDciLCJpbnN0YWxsbWVudHMiOnt9LCJwYXllciI6e30sImNhcmQiOnt9fQ","protected":"eyJhbGciOiJSUzI1NiIsImtpZCI6IkxycmFQaXh4TlZES2Z5dXJjelNkS3BrbEl6a2ZUWExUSnVUNDdydmtic28ifQ","signature":"iJ89mtRb0a-iBQXwRaxukMGLsGqhB_pWAYODS5ty-EPQKEdYnpXwVUtlHO_5gZjJ63AUdpyo8PNZsrL-xzYDQsWjOegiejKwERXOChTyoMtT6xX4_RUulvLZiF3cbi2EuEw_n0q3yP276LB1qyY7IvAOrh5yc7D_hg797EZc25ab2bq6oSyFAYiRxB4MTnfwSB-8J9tMze0lgqkul7pBTpm42afptOqzrcdhEMzXLDfpeAcK17011qFN2oKGH4FnVVUKuSm01oQMFwf41mn21IU5Ki-G1VdV26j_v1inFdsMfu3nL4cUJbcXLIStI_rlmj5-alg7fh12I__bidCb7gNOQJO2bgCROuirEYcYekZrWDTJC6p-PNr7keG3KozXSrnHHUmx6WOZyibbO_tc5Gt0awjZIJnd8v1fETwVfvh_83Qs3P-LR2ibuHsZbZ07aCfyHNcmLeeUTofACOuuVXFjt0hzYmQZgA0Vut9f41HR8Eukh7JHAcUx6bbEQKSHZbU7pYxWm9_AOmJRLTwzvF3-tUzVyyQfeMCN8nVDOYaBFKzcOUzisVDVJtINzagQxjqiQGxgrRk9F8LbXjHwbonHQC_5Fhz9hhG8l-LAoPUT2-UCThS6cA1LHRb95IVmHTR-0AJ05draJzJIp-OraO3UTWnocgtJ_5E1Lz9cAWY"}}} 
[2024-02-01 18:49:02] NOTICE (traceId:|customerId:) {/var/www/bbva-uat/override/classes/Product.php:L64} :: E_NOTICE: Only variables should be passed by reference :: Ctx:{"code":8,"message":"Only variables should be passed by reference","file":"/var/www/bbva-uat/override/classes/Product.php","line":77} 
[2024-02-01 18:49:02] WARNING (traceId:|customerId:) {/var/www/bbva-uat/override/modules/blockcart/blockcart.php:L41} :: E_WARNING: count(): Parameter must be an array or an object that implements Countable :: Ctx:{"code":2,"message":"count(): Parameter must be an array or an object that implements Countable","file":"/var/www/bbva-uat/modules/blockcart/blockcart.php","line":158} 
[2024-02-01 18:49:02] NOTICE (traceId:|customerId:) {/var/www/bbva-uat/override/classes/Product.php:L64} :: E_NOTICE: Only variables should be passed by reference :: Ctx:{"code":8,"message":"Only variables should be passed by reference","file":"/var/www/bbva-uat/override/classes/Product.php","line":77} 
[2024-02-01 18:49:02] NOTICE (traceId:|customerId:) {/var/www/bbva-uat/override/classes/Product.php:L64} :: E_NOTICE: Only variables should be passed by reference :: Ctx:{"code":8,"message":"Only variables should be passed by reference","file":"/var/www/bbva-uat/override/classes/Product.php","line":77} 
[2024-02-01 18:49:03] NOTICE (traceId:|customerId:) {/var/www/bbva-uat/tools/smarty/sysplugins/smarty_internal_templatebase.php:L188} :: E_NOTICE: Undefined index: isHookBackoffice :: Ctx:{"code":8,"message":"Undefined index: isHookBackoffice","file":"/var/www/bbva-uat/tools/smarty/sysplugins/smarty_internal_templatebase.php(157) : eval()'d code","line":38} 
[2024-02-01 18:49:03] NOTICE (traceId:|customerId:) {/var/www/bbva-uat/tools/smarty/sysplugins/smarty_internal_templatebase.php:L188} :: E_NOTICE: Trying to get property 'value' of non-object :: Ctx:{"code":8,"message":"Trying to get property 'value' of non-object","file":"/var/www/bbva-uat/tools/smarty/sysplugins/smarty_internal_templatebase.php(157) : eval()'d code","line":38} 
[2024-02-01 18:49:03] NOTICE (traceId:|customerId:) {/var/www/bbva-uat/tools/smarty/sysplugins/smarty_internal_compilebase.php:L75} :: E_DEPRECATED: The each() function is deprecated. This message will be suppressed on further calls :: Ctx:{"code":8192,"message":"The each() function is deprecated. This message will be suppressed on further calls","file":"/var/www/bbva-uat/tools/smarty/sysplugins/smarty_internal_compilebase.php","line":75} 
[2024-02-01 18:49:03] WARNING (traceId:|customerId:) {/var/www/bbva-uat/override/modules/blockcart/blockcart.php:L41} :: E_WARNING: count(): Parameter must be an array or an object that implements Countable :: Ctx:{"code":2,"message":"count(): Parameter must be an array or an object that implements Countable","file":"/var/www/bbva-uat/modules/blockcart/blockcart.php","line":158} 
[2024-02-01 18:49:04] NOTICE (traceId:|customerId:) {/var/www/bbva-uat/override/classes/Product.php:L64} :: E_NOTICE: Only variables should be passed by reference :: Ctx:{"code":8,"message":"Only variables should be passed by reference","file":"/var/www/bbva-uat/override/classes/Product.php","line":77} 
[2024-02-01 18:49:04] NOTICE (traceId:|customerId:) {/var/www/bbva-uat/override/classes/Product.php:L64} :: E_NOTICE: Only variables should be passed by reference :: Ctx:{"code":8,"message":"Only variables should be passed by reference","file":"/var/www/bbva-uat/override/classes/Product.php","line":77} 
[2024-02-01 18:49:04] WARNING (traceId:|customerId:) {/var/www/bbva-uat/override/modules/blockcart/blockcart.php:L41} :: E_WARNING: count(): Parameter must be an array or an object that implements Countable :: Ctx:{"code":2,"message":"count(): Parameter must be an array or an object that implements Countable","file":"/var/www/bbva-uat/modules/blockcart/blockcart.php","line":158} 
[2024-02-01 18:49:04] NOTICE (traceId:|customerId:) {/var/www/bbva-uat/override/classes/Product.php:L64} :: E_NOTICE: Only variables should be passed by reference :: Ctx:{"code":8,"message":"Only variables should be passed by reference","file":"/var/www/bbva-uat/override/classes/Product.php","line":77} 
[2024-02-01 18:49:04] NOTICE (traceId:|customerId:) {/var/www/bbva-uat/override/classes/Product.php:L64} :: E_NOTICE: Only variables should be passed by reference :: Ctx:{"code":8,"message":"Only variables should be passed by reference","file":"/var/www/bbva-uat/override/classes/Product.php","line":77} 
[2024-02-01 18:49:04] NOTICE (traceId:|customerId:) {/var/www/bbva-uat/tools/smarty/sysplugins/smarty_internal_templatebase.php:L188} :: E_NOTICE: Undefined index: isHookBackoffice :: Ctx:{"code":8,"message":"Undefined index: isHookBackoffice","file":"/var/www/bbva-uat/tools/smarty/sysplugins/smarty_internal_templatebase.php(157) : eval()'d code","line":38} 
[2024-02-01 18:49:04] NOTICE (traceId:|customerId:) {/var/www/bbva-uat/tools/smarty/sysplugins/smarty_internal_templatebase.php:L188} :: E_NOTICE: Trying to get property 'value' of non-object :: Ctx:{"code":8,"message":"Trying to get property 'value' of non-object","file":"/var/www/bbva-uat/tools/smarty/sysplugins/smarty_internal_templatebase.php(157) : eval()'d code","line":38} 
[2024-02-01 18:49:04] NOTICE (traceId:|customerId:) {/var/www/bbva-uat/tools/smarty/sysplugins/smarty_internal_compilebase.php:L75} :: E_DEPRECATED: The each() function is deprecated. This message will be suppressed on further calls :: Ctx:{"code":8192,"message":"The each() function is deprecated. This message will be suppressed on further calls","file":"/var/www/bbva-uat/tools/smarty/sysplugins/smarty_internal_compilebase.php","line":75} 
[2024-02-01 18:49:05] WARNING (traceId:|customerId:) {/var/www/bbva-uat/override/modules/blockcart/blockcart.php:L41} :: E_WARNING: count(): Parameter must be an array or an object that implements Countable :: Ctx:{"code":2,"message":"count(): Parameter must be an array or an object that implements Countable","file":"/var/www/bbva-uat/modules/blockcart/blockcart.php","line":158} 
[2024-02-01 18:49:05] NOTICE (traceId:|customerId:) {/var/www/bbva-uat/override/classes/Product.php:L64} :: E_NOTICE: Only variables should be passed by reference :: Ctx:{"code":8,"message":"Only variables should be passed by reference","file":"/var/www/bbva-uat/override/classes/Product.php","line":77} 
[2024-02-01 18:49:05] NOTICE (traceId:|customerId:) {/var/www/bbva-uat/override/classes/Product.php:L64} :: E_NOTICE: Only variables should be passed by reference :: Ctx:{"code":8,"message":"Only variables should be passed by reference","file":"/var/www/bbva-uat/override/classes/Product.php","line":77} 
[2024-02-01 18:49:05] WARNING (traceId:|customerId:) {/var/www/bbva-uat/override/modules/blockcart/blockcart.php:L41} :: E_WARNING: count(): Parameter must be an array or an object that implements Countable :: Ctx:{"code":2,"message":"count(): Parameter must be an array or an object that implements Countable","file":"/var/www/bbva-uat/modules/blockcart/blockcart.php","line":158} 
[2024-02-01 18:49:05] NOTICE (traceId:|customerId:) {/var/www/bbva-uat/override/classes/Product.php:L64} :: E_NOTICE: Only variables should be passed by reference :: Ctx:{"code":8,"message":"Only variables should be passed by reference","file":"/var/www/bbva-uat/override/classes/Product.php","line":77} 
[2024-02-01 18:49:05] NOTICE (traceId:|customerId:) {/var/www/bbva-uat/override/classes/Product.php:L64} :: E_NOTICE: Only variables should be passed by reference :: Ctx:{"code":8,"message":"Only variables should be passed by reference","file":"/var/www/bbva-uat/override/classes/Product.php","line":77} 
[2024-02-01 18:49:05] NOTICE (traceId:|customerId:) {/var/www/bbva-uat/tools/smarty/sysplugins/smarty_internal_templatebase.php:L188} :: E_NOTICE: Undefined index: isHookBackoffice :: Ctx:{"code":8,"message":"Undefined index: isHookBackoffice","file":"/var/www/bbva-uat/tools/smarty/sysplugins/smarty_internal_templatebase.php(157) : eval()'d code","line":38} 
[2024-02-01 18:49:05] NOTICE (traceId:|customerId:) {/var/www/bbva-uat/tools/smarty/sysplugins/smarty_internal_templatebase.php:L188} :: E_NOTICE: Trying to get property 'value' of non-object :: Ctx:{"code":8,"message":"Trying to get property 'value' of non-object","file":"/var/www/bbva-uat/tools/smarty/sysplugins/smarty_internal_templatebase.php(157) : eval()'d code","line":38} 
[2024-02-01 18:49:06] NOTICE (traceId:|customerId:) {/var/www/bbva-uat/tools/smarty/sysplugins/smarty_internal_compilebase.php:L75} :: E_DEPRECATED: The each() function is deprecated. This message will be suppressed on further calls :: Ctx:{"code":8192,"message":"The each() function is deprecated. This message will be suppressed on further calls","file":"/var/www/bbva-uat/tools/smarty/sysplugins/smarty_internal_compilebase.php","line":75} 
[2024-02-01 18:49:06] WARNING (traceId:|customerId:) {/var/www/bbva-uat/override/modules/blockcart/blockcart.php:L41} :: E_WARNING: count(): Parameter must be an array or an object that implements Countable :: Ctx:{"code":2,"message":"count(): Parameter must be an array or an object that implements Countable","file":"/var/www/bbva-uat/modules/blockcart/blockcart.php","line":158} 
[2024-02-01 18:49:06] NOTICE (traceId:|customerId:) {/var/www/bbva-uat/override/classes/Product.php:L64} :: E_NOTICE: Only variables should be passed by reference :: Ctx:{"code":8,"message":"Only variables should be passed by reference","file":"/var/www/bbva-uat/override/classes/Product.php","line":77} 
[2024-02-01 18:49:06] NOTICE (traceId:|customerId:) {/var/www/bbva-uat/override/classes/Product.php:L64} :: E_NOTICE: Only variables should be passed by reference :: Ctx:{"code":8,"message":"Only variables should be passed by reference","file":"/var/www/bbva-uat/override/classes/Product.php","line":77} 
[2024-02-01 18:49:06] WARNING (traceId:|customerId:) {/var/www/bbva-uat/override/modules/blockcart/blockcart.php:L41} :: E_WARNING: count(): Parameter must be an array or an object that implements Countable :: Ctx:{"code":2,"message":"count(): Parameter must be an array or an object that implements Countable","file":"/var/www/bbva-uat/modules/blockcart/blockcart.php","line":158} 
[2024-02-01 18:49:06] NOTICE (traceId:|customerId:) {/var/www/bbva-uat/override/classes/Product.php:L64} :: E_NOTICE: Only variables should be passed by reference :: Ctx:{"code":8,"message":"Only variables should be passed by reference","file":"/var/www/bbva-uat/override/classes/Product.php","line":77} 
[2024-02-01 18:49:06] NOTICE (traceId:|customerId:) {/var/www/bbva-uat/override/classes/Product.php:L64} :: E_NOTICE: Only variables should be passed by reference :: Ctx:{"code":8,"message":"Only variables should be passed by reference","file":"/var/www/bbva-uat/override/classes/Product.php","line":77} 
[2024-02-01 18:49:07] NOTICE (traceId:|customerId:) {/var/www/bbva-uat/tools/smarty/sysplugins/smarty_internal_templatebase.php:L188} :: E_NOTICE: Undefined index: isHookBackoffice :: Ctx:{"code":8,"message":"Undefined index: isHookBackoffice","file":"/var/www/bbva-uat/tools/smarty/sysplugins/smarty_internal_templatebase.php(157) : eval()'d code","line":38} 
[2024-02-01 18:49:07] NOTICE (traceId:|customerId:) {/var/www/bbva-uat/tools/smarty/sysplugins/smarty_internal_templatebase.php:L188} :: E_NOTICE: Trying to get property 'value' of non-object :: Ctx:{"code":8,"message":"Trying to get property 'value' of non-object","file":"/var/www/bbva-uat/tools/smarty/sysplugins/smarty_internal_templatebase.php(157) : eval()'d code","line":38} 
[2024-02-01 18:49:07] NOTICE (traceId:|customerId:) {/var/www/bbva-uat/tools/smarty/sysplugins/smarty_internal_compilebase.php:L75} :: E_DEPRECATED: The each() function is deprecated. This message will be suppressed on further calls :: Ctx:{"code":8192,"message":"The each() function is deprecated. This message will be suppressed on further calls","file":"/var/www/bbva-uat/tools/smarty/sysplugins/smarty_internal_compilebase.php","line":75} 
[2024-02-01 18:49:07] WARNING (traceId:|customerId:) {/var/www/bbva-uat/override/modules/blockcart/blockcart.php:L41} :: E_WARNING: count(): Parameter must be an array or an object that implements Countable :: Ctx:{"code":2,"message":"count(): Parameter must be an array or an object that implements Countable","file":"/var/www/bbva-uat/modules/blockcart/blockcart.php","line":158} 
[2024-02-01 18:49:08] NOTICE (traceId:|customerId:) {/var/www/bbva-uat/override/classes/Product.php:L64} :: E_NOTICE: Only variables should be passed by reference :: Ctx:{"code":8,"message":"Only variables should be passed by reference","file":"/var/www/bbva-uat/override/classes/Product.php","line":77} 
[2024-02-01 18:49:08] NOTICE (traceId:|customerId:) {/var/www/bbva-uat/override/classes/Product.php:L64} :: E_NOTICE: Only variables should be passed by reference :: Ctx:{"code":8,"message":"Only variables should be passed by reference","file":"/var/www/bbva-uat/override/classes/Product.php","line":77} 
[2024-02-01 18:49:08] WARNING (traceId:|customerId:) {/var/www/bbva-uat/override/modules/blockcart/blockcart.php:L41} :: E_WARNING: count(): Parameter must be an array or an object that implements Countable :: Ctx:{"code":2,"message":"count(): Parameter must be an array or an object that implements Countable","file":"/var/www/bbva-uat/modules/blockcart/blockcart.php","line":158} 
[2024-02-01 18:49:08] NOTICE (traceId:|customerId:) {/var/www/bbva-uat/override/classes/Product.php:L64} :: E_NOTICE: Only variables should be passed by reference :: Ctx:{"code":8,"message":"Only variables should be passed by reference","file":"/var/www/bbva-uat/override/classes/Product.php","line":77} 
[2024-02-01 18:49:08] NOTICE (traceId:|customerId:) {/var/www/bbva-uat/override/classes/Product.php:L64} :: E_NOTICE: Only variables should be passed by reference :: Ctx:{"code":8,"message":"Only variables should be passed by reference","file":"/var/www/bbva-uat/override/classes/Product.php","line":77} 
[2024-02-01 18:49:08] NOTICE (traceId:|customerId:) {/var/www/bbva-uat/tools/smarty/sysplugins/smarty_internal_templatebase.php:L188} :: E_NOTICE: Undefined index: isHookBackoffice :: Ctx:{"code":8,"message":"Undefined index: isHookBackoffice","file":"/var/www/bbva-uat/tools/smarty/sysplugins/smarty_internal_templatebase.php(157) : eval()'d code","line":38} 
[2024-02-01 18:49:08] NOTICE (traceId:|customerId:) {/var/www/bbva-uat/tools/smarty/sysplugins/smarty_internal_templatebase.php:L188} :: E_NOTICE: Trying to get property 'value' of non-object :: Ctx:{"code":8,"message":"Trying to get property 'value' of non-object","file":"/var/www/bbva-uat/tools/smarty/sysplugins/smarty_internal_templatebase.php(157) : eval()'d code","line":38} 
[2024-02-01 18:49:09] NOTICE (traceId:|customerId:) {/var/www/bbva-uat/tools/smarty/sysplugins/smarty_internal_compilebase.php:L75} :: E_DEPRECATED: The each() function is deprecated. This message will be suppressed on further calls :: Ctx:{"code":8192,"message":"The each() function is deprecated. This message will be suppressed on further calls","file":"/var/www/bbva-uat/tools/smarty/sysplugins/smarty_internal_compilebase.php","line":75} 
[2024-02-01 18:49:09] WARNING (traceId:|customerId:) {/var/www/bbva-uat/override/modules/blockcart/blockcart.php:L41} :: E_WARNING: count(): Parameter must be an array or an object that implements Countable :: Ctx:{"code":2,"message":"count(): Parameter must be an array or an object that implements Countable","file":"/var/www/bbva-uat/modules/blockcart/blockcart.php","line":158} 
[2024-02-01 18:49:09] NOTICE (traceId:|customerId:) {/var/www/bbva-uat/override/classes/Product.php:L64} :: E_NOTICE: Only variables should be passed by reference :: Ctx:{"code":8,"message":"Only variables should be passed by reference","file":"/var/www/bbva-uat/override/classes/Product.php","line":77} 
[2024-02-01 18:49:09] NOTICE (traceId:|customerId:) {/var/www/bbva-uat/override/classes/Product.php:L64} :: E_NOTICE: Only variables should be passed by reference :: Ctx:{"code":8,"message":"Only variables should be passed by reference","file":"/var/www/bbva-uat/override/classes/Product.php","line":77} 
[2024-02-01 18:49:09] WARNING (traceId:|customerId:) {/var/www/bbva-uat/override/modules/blockcart/blockcart.php:L41} :: E_WARNING: count(): Parameter must be an array or an object that implements Countable :: Ctx:{"code":2,"message":"count(): Parameter must be an array or an object that implements Countable","file":"/var/www/bbva-uat/modules/blockcart/blockcart.php","line":158} 
[2024-02-01 18:49:09] NOTICE (traceId:|customerId:) {/var/www/bbva-uat/override/classes/Product.php:L64} :: E_NOTICE: Only variables should be passed by reference :: Ctx:{"code":8,"message":"Only variables should be passed by reference","file":"/var/www/bbva-uat/override/classes/Product.php","line":77} 
[2024-02-01 18:49:09] NOTICE (traceId:|customerId:) {/var/www/bbva-uat/override/classes/Product.php:L64} :: E_NOTICE: Only variables should be passed by reference :: Ctx:{"code":8,"message":"Only variables should be passed by reference","file":"/var/www/bbva-uat/override/classes/Product.php","line":77} 
